revenue,expenditure,gdp,population,popu_agri,id,data,pcgdp,pcrevenue,pcexpenditure
.12019,.3754,10.74659,,,499,,,,
.22633,.36315,3.72616,,,500,,,,
.08465,.19211,4.32471,,,501,,,,
.26541,.86807,9.92648,.6,.51,502,,16.544134,.44235,1.4467833
.29409,.79095,8.25426,.51,.4,503,,16.184824,.57664704,1.5508823
.09212,.19873,2.654,,,504,,,,
.27645,.45566,6.38494,,,505,,,,
.22473,.87195,9.148289999999999,.39,.29,506,,23.457153,.57623076,2.2357693
.13726,.6440900000000001,5.92,.29,.27,507,,20.413794,.47331035,2.221
.14242,.29626,2.54342,,,508,,,,
.06217,.19215,1.7978,,,509,,,,
.2132,.58493,7.61506,.39,.36,510,,19.525795,.54666668,1.4998205
.0877,.46798,3.35007,.35,.28,511,,9.5716286,.25057143,1.3370857
.08867,.89138,9.133470000000001,1.04,.84,512,,8.7821827,.085259616,.85709614
.17414,.39935,2.80547,.24,.07,513,,11.689458,.72558331,1.6639583
.25747,.89972,11.0125,.59,.46,514,1,18.665255,.43638983,1.5249492
.09322,.24784,2.36,,,515,,,,
.06759,.19117,1.51,,,516,,,,
.18955,.80663,3.96,.57,.55,517,1,6.9473686,.33254385,1.4151404
.31912,.9129699999999999,3.23,.58,.49,518,,5.5689654,.5502069,1.5740862
.13398,.66806,2.66201,.43,.37,519,1,6.190721,.3115814,1.5536278
.2291,.8182199999999999,5.82,.6,.41,520,1,9.6999998,.38183334,1.3637
.22354,.89173,8.312329999999999,.65,.51,521,,12.7882,.34390768,1.3718923
.306,.83445,7.68177,,,522,,,,
.26792,.37711,2.7889,,,523,,,,
.06396,.17361,1.06956,,,524,,,,
.14495,.75088,7.43749,.64,.54,525,1,11.621078,.22648437,1.17325
.11297,.86586,3.67245,.62,.54,526,,5.9233065,.18220967,1.3965484
.1222,.64901,3.30281,.55,.44,527,,6.0051093,.22218181,1.1800182
.21467,.55687,8.414859999999999,,,528,,,,
.19159,.9903,6.41696,,,529,,,,
.42899,.8437,15.92601,,,530,,,,
.14571,.66994,7.57155,,,531,,,,
.18551,.6662,7.5263,,,532,,,,
.07234,.64396,6.96273,,,533,,,,
.16739,1.17321,14.87739,1.08,.96,534,,13.775361,.15499075,1.0863055
.24788,1.25022,11.51554,.7,.64,535,1,16.450771,.35411429,1.7860286
.13191,1.398,14.7,1.28,1.09,536,1,11.484375,.10305469,1.0921875
.16236,1.11071,15.00037,.82,.72,537,1,18.293135,.198,1.3545244
.08607,.49238,4.77326,,,538,,,,
.14127,.39916,5.42555,,,539,,,,
.06258,.3608,4.33963,,,540,,,,
.03829,.29592,5.825,,,541,,,,
.1158,.5769,4.37541,.39,.3,542,1,11.219,.29692307,1.4792308
.14433,.82063,6.19943,.46,.26,543,1,13.477022,.31376088,1.7839782
.24344,.90455,6.24871,.46,.22,544,1,13.584152,.52921736,1.966413
.11983,.94228,6.38,.66,.44,545,,9.666667,.18156061,1.4276969
.38197,1.03245,19.36,.54,.33,546,,35.851852,.70735186,1.9119444
.05556,.21456,3.55584,,,547,,,,
.055,.27705,2.72505,,,548,,,,
.08607,.9061900000000001,10.41893,.79,.58,549,,13.188519,.10894937,1.1470759
.07321,.66329,6.18397,.47,.38,550,,13.157383,.15576595,1.4112554
.20239,1.15999,13.6,1.07,.72,551,,12.71028,.18914953,1.0841027
.15315,.72873,6.50747,.41,.25,552,,15.871878,.37353659,1.7773902
.05585,.19148,2.26561,,,553,,,,
.03039,.18133,1.3296,,,554,,,,
.07941,.71007,4.60038,.4,.3,555,,11.50095,.198525,1.775175
.05877,.6277700000000001,3.90928,.35,.28,556,1,11.169372,.16791429,1.7936286
.11763,.22511,4.0508,,,557,,,,
.06715,.21073,1.06021,,,558,,,,
.15958,.55788,3.7535,.25,.16,559,,15.014,.63832003,2.2315199
.1201,.61175,3.63,.36,.22,560,1,10.083333,.3336111,1.6993055
.09463,.59168,2.9705,.37,.26,561,,8.0283785,.25575677,1.5991352
.27514,1.02677,9.754799999999999,.62,.36,562,1,15.733548,.44377419,1.6560806
.09692,.54477,3.52713,.23,.14,563,,15.335348,.42139131,2.3685653
.08983,.378,7.92,,,564,,,,
.13493,.53063,4.54442,,,565,,,,
.12345,.77488,5.15011,.3,.1,566,,17.167034,.41150001,2.5829334
.05264,.51461,1.80392,.15,.06,567,1,12.026134,.35093334,3.4307334
.05312,.40408,1.31112,.08,.03,568,,16.389,.66399997,5.0510001
.09127,.57195,3,.18,.07,569,,16.666666,.50705558,3.1775
.16783,.58311,9.74714,,,570,,,,
.38957,1.22283,17.06784,.58,.43,571,1,29.427311,.6716724,2.1083276
.06552,.90122,6.18881,.63,.49,572,1,9.8235083,.104,1.4305079
.29824,.87505,6.01711,.3,.2,573,,20.057034,.99413335,2.9168334
.08729,.77412,8.203609999999999,.78,.66,574,,10.517448,.11191025,.99246156
.06279,.48288,3.41,,,575,,,,
.142,.7561,3.7286,.29,.17,576,,12.857242,.48965517,2.6072414
.05712,.76689,3.2,.37,.23,577,1,8.6486483,.15437838,2.0726757
.05708,.7508899999999999,3.92784,.44,.28,578,,8.9269094,.12972727,1.7065682
.16898,.94272,4.03859,.42,.26,579,,9.6156902,.40233332,2.2445714
.64888,1.25423,11.50931,.44,.04,580,1,26.157522,1.4747273,2.8505228
.06495,.45892,1.5308,.13,.03,581,1,11.775385,.49961537,3.5301538
.25429,1.06024,6.25,.48,.2,582,1,13.020833,.52977085,2.2088332
.22922,.75446,4.01693,.22,.08,583,,18.258772,1.0419091,3.4293637
.08469,.7267,1.77677,.24,.09,584,1,7.4032083,.35287499,3.0279167
.09308,.63124,1.88905,.21,.07,585,1,8.9954758,.44323811,3.0059047
.07016,.56289,2.07456,.25,.11,586,,8.2982397,.28064001,2.25156
.06911,.54186,2.33,.22,.09,587,1,10.590909,.31413636,2.4630001
.6202299999999999,1.15383,11.95434,,,588,,,,
.7568,1.37648,14.70136,,,589,,,,
.36306,.90626,7.91697,,,590,,,,
.44513,1.00508,7.49678,,,591,,,,
.0887,.26459,1.92,,,592,,,,
.11804,.51668,2.99377,,,593,1,,,
.38235,.86368,12.63,,,594,,,,
.31144,1.03909,18.3,,,595,,,,
.12389,.67969,4.30272,,,596,1,,,
.04641,.40353,1.96903,.4,.24,597,,4.922575,.116025,1.0088249
.16369,.79583,9.51299,.62,.12,598,,15.343533,.26401612,1.2835968
.05952,.76923,5.42781,.62,.47,599,,8.7545319,.096000001,1.2406936
.03305,.4136,2.42369,.27,.21,600,1,8.9766293,.12240741,1.5318519
.03028,.45379,2.17188,.27,.22,601,1,8.0439997,.11214815,1.6807038
.04576,.47528,2.0436,.23,.13,602,1,8.8852177,.19895652,2.0664349
.19801,.9391,17.13699,.8100000000000001,.64,603,1,21.156778,.24445678,1.1593827
.13804,.6946099999999999,11.1526,.61,.35,604,1,18.282951,.22629508,1.1387049
.14294,.961,11.86,.98,.6899999999999999,605,,12.102041,.14585714,.98061222
.11313,.28497,2.72,,,606,1,,,
.07184,.21745,1.6,,,607,,,,
.07715,.24642,2.12962,,,608,1,,,
.01072,.10964,.48315,,,609,,,,
.06853,.27414,6.02889,,,610,,,,
.01061,.13051,.3984,,,611,,,,
.01075,.18387,1.7,,,612,,,,
.04703,.6841699999999999,3.14214,.62,.44,613,,5.0679679,.075854838,1.1035
.03604,.59454,3.12462,.5,.41,614,1,6.2492399,.072080001,1.18908
.03315,.48796,1.52783,.33,.23,615,1,4.6297879,.10045455,1.4786667
.03273,.57866,2.75883,.34,.27,616,,8.1142063,.096264705,1.7019411
.04493,.4549,2.27061,.3,.18,617,1,7.5686998,.14976667,1.5163333
.02155,.56796,2.71111,.48,.38,618,1,5.6481457,.044895831,1.18325
.02319,.47212,1.65105,.3,.21,619,,5.5035,.077299997,1.5737333
.02026,.63392,3.24252,.6,.43,620,1,5.4042001,.033766668,1.0565333
.04432,.67128,6.96373,.73,.57,621,1,9.5393562,.06071233,.91956162
.11329,.14619,1.33395,,,622,1,,,
.04099,.12961,.84812,,,623,,,,
.03385,.11644,1.00588,,,624,,,,
.01246,.06816,.02806,,,625,,,,
.02786,.1084,.36927,,,626,,,,
.00887,.03939,.18921,,,627,,,,
.08896,.5796,4.85377,.28,.21,628,,17.334892,.31771427,2.0699999
.06722,.50148,5.81602,.21,.08,629,,27.695333,.32009524,2.388
.08414,.68798,5.64172,.36,.21,630,1,15.671445,.23372222,1.9110556
.01803,.02954,.31607,,,631,,,,
.0271,.03673,.6490899999999999,,,632,,,,
.03098,.04505,.61582,,,633,,,,
.01656,.02851,.43387,,,634,,,,
.04933,.09128,1.2794,,,635,,,,
.01195,.02302,.24853,,,636,,,,
.05925,.36883,1.32087,.23,.05,637,1,5.7429132,.25760868,1.6036087
.02178,.35874,.8491,.13,.11,638,1,6.5315385,.16753846,2.7595384
.03428,.0596,.71327,,,639,,,,
.02703,.071,.80796,,,640,,,,
.01757,.04608,.41294,,,641,,,,
.03286,.06797,2.05752,,,642,,,,
.06271,.53161,3.86,.29,.19,643,1,13.310345,.21624137,1.833138
.02104,.224,1.63968,.13,0,644,,12.612923,.16184616,1.7230769
.08218,.6095,5.60506,.3,.22,645,1,18.683533,.27393332,2.0316668
.02428,.35718,.29752,.14,.05,646,1,2.1251428,.17342857,2.5512857
.24943,.34341,5.92325,,,647,,,,
.2218,.33282,3.72,,,648,,,,
.34371,.4645,8.183070000000001,,,649,,,,
.0696,.16151,3.33981,,,650,,,,
.14026,.3811,2.64022,,,651,,,,
.23735,.6522,2.85,.46,.31,652,1,6.195652,.51597828,1.4178261
.27157,.7669,3.62411,.47,.38,653,,7.7108722,.5778085,1.6317022
.07749,.42351,1.82566,.27,.19,654,1,6.7617035,.287,1.5685556
.17721,.62044,2.40261,.25,.17,655,1,9.6104403,.70884001,2.48176
.01898,.35993,1.4624,.08,.05,656,1,18.280001,.23725,4.499125
.04004,.46861,3.61883,.39,.09,657,1,9.2790508,.10266667,1.2015641
.03194,.08046,.4622,,,658,,,,
.02863,.05284,,,,659,,,,
.02287,.07397,.34278,,,660,,,,
.0279,.28904,1.8,,,661,,,,
.04482,.62243,3.4,.44,.31,662,1,7.7272725,.10186364,1.4146136
.0215,.44925,1.11067,.22,.16,663,1,5.0485001,.097727276,2.0420454
.02686,.49758,2.46393,.27,.15,664,1,9.1256666,.099481478,1.8428888
.02581,.44034,1.63101,.12,.08,665,1,13.59175,.21508333,3.6695001
.03943,.53044,2.67437,.16,.07,666,1,16.714813,.2464375,3.3152499
.06838,.6902700000000001,5.4559,.38,.24,667,1,14.357632,.17994736,1.8164999
.05324,.14579,2.2763,,,668,,,,
.06425,.10135,1.17369,,,669,,,,
.0666,.14425,1.3,,,670,,,,
.09507,.60972,3.4764,.37,.22,671,1,9.3956757,.25694594,1.6478919
.06651,.10484,1.34841,,,672,1,,,
.05223,.08927,1.50681,,,673,,,,
.05736,.08622,.8002,,,674,,,,
.07029,.11548,.72823,,,675,,,,
.14304,.51825,4.46199,.21,.11,676,1,21.247572,.68114287,2.4678571
.05441,.54723,3.66123,.44,.29,677,,8.3209772,.12365909,1.2437046
.31342,.92053,5.05664,.06,.01,678,,84.277336,5.2236667,15.342167
.12383,.58677,5.97382,.44,.14,679,1,13.576863,.28143182,1.3335682
.07833,.60711,5.53565,.43,.29,680,1,12.873605,.18216279,1.4118837
.07292,.54188,5.15989,.33,.14,681,,15.63603,.22096969,1.6420606
.02723,.40207,.63469,,,682,,,,
.07236,.59173,5.93625,.5,.24,683,1,11.8725,.14472,1.18346
.02481,.38008,.89867,.08,.06,684,,11.233375,.31012499,4.7509999
.01072,.31178,.43642,.11,.05,685,,3.9674544,.097454548,2.8343637
.06709,.8354200000000001,3.59041,.4,.13,686,1,8.9760246,.167725,2.0885501
.02151,.42608,2.69647,.36,.16,687,1,7.4901943,.059749998,1.1835556
.06996,.85388,4.45,,,688,,,,
.02052,.62751,2.12567,.5,.32,689,,4.2513399,.04104,1.25502
.02469,.5858,1.41692,.48,.4,690,,2.9519167,.051437501,1.2204167
.02552,.54544,1.36699,.46,.37,691,,2.9717174,.05547826,1.1857392
.02733,.61238,2.47465,.4,.3,692,,6.186625,.068324998,1.53095
.02087,.52762,1.25246,.36,.2,693,1,3.4790556,.057972223,1.4656111
.01927,.49543,1.69546,.33,.19,694,1,5.1377578,.05839394,1.5013031
.24335,.82661,9.5,.52,.26,695,1,18.26923,.46798077,1.5896347
.27658,1.28743,19.4,.93,.64,696,1,20.860214,.29739785,1.3843334
.03612,.83346,3.884,.84,.7,697,,4.6238093,.043000001,.99221426
.0542,.20668,1.45839,,,698,,,,
.01469,.24929,.56082,.05,.03,699,,11.2164,.2938,4.9857998
.0206,.11425,.97026,.1,.01,700,,9.7025995,.206,1.1425
.04119,.13685,1.30996,.08,.01,701,,16.3745,.51487499,1.7106251
4.44685,6.34288,57.632,,,702,,,,
3.28645,4.1909,8.558389999999999,,,703,,,,
6.23918,7.66896,65.059,,,704,,,,
4.51942,5.78945,38.808,,,705,,,,
3.99364,4.90864,11.23857,,,706,,,,
3.54923,5.56271,9.31256,,,707,,,,
2.90435,4.70327,8.055160000000001,,,708,1,,,
3.31716,5.52063,53.497,,,709,,,,
3.36857,5.725,57.969,,,710,,,,
8.32466,10.16083,97.413,,,711,,,,
4.97776,7.90673,43.15317,,,712,,,,
4.88722,7.91388,55.98547,,,713,,,,
26.35146,28.71597,275.076,,,714,,,,
2.16187,4.74966,30.55778,,,715,,,,
5.25256,8.070830000000001,64.211,,,716,,,,
3.84135,6.67137,41.56099,,,717,,,,
3.90819,6.79433,45.56602,,,718,1,,,
2.37114,4.87721,32.18371,,,719,,,,
1.77408,5.9461,12.27929,,,720,,,,
1.63608,1.31383,45.799,,,721,,,,
1.67502,1.23844,26.421,,,722,,,,
.6007,.5901999999999999,6.7,,,723,,,,
1.32735,1.11668,5.995,,,724,,,,
2.35926,1.54187,27.566,,,725,,,,
.90977,.68291,1.1874,,,726,,,,
1.77366,1.8923,16.206,,,727,,,,
1.42494,1.19975,13.423,,,728,,,,
1.14775,1.04684,10.59,,,729,,,,
4.10628,4.19688,33.4,,,730,,,,
1.48931,2.22907,16.72942,,,731,,,,
.52699,.9303900000000001,12.857,.41,.31,732,,31.358536,1.2853415,2.269244
.65751,1.04348,13.942,.42,.35,733,1,33.195236,1.5655,2.4844761
1.32734,.51214,21.17,,,734,,,,
.9885699999999999,.4704,10.51,,,735,,,,
.93087,.58,16.296,,,736,,,,
1.86689,1.90958,25.07,,,737,,,,
2.30441,2.353,30.80325,,,738,,,,
2.68935,1.7972,32.8,,,739,,,,
6.59088,7.40888,119,1.19,.86,740,1,100,5.5385547,6.2259498
2.70723,2.77625,50.5,1.06,.78,741,,47.64151,2.5539906,2.6191037
.40497,.24364,3.629,,,742,,,,
.53066,.32672,5.29,,,743,,,,
.22041,.17567,4.378,,,744,,,,
.27343,.54818,8.064,,,745,,,,
.82075,.43011,5.308,,,746,,,,
.28302,1.16415,7.985,1.13,.97,747,,7.0663719,.25046018,1.0302212
.67943,1.68273,17.337,1.24,.98,748,1,13.981452,.54792744,1.3570403
.82253,1.6283,20.198,1.21,1.01,749,1,16.692562,.67977685,1.3457025
.26589,1.17449,8.449999999999999,1.33,1.14,750,,6.3533835,.19991729,.88307518
.41785,1.13104,10.63,.99,.8,751,1,10.737373,.42207071,1.1424646
.71197,1.73183,17.633,1.69,1.38,752,1,10.433728,.42128402,1.0247514
1.59287,.71619,12.2266,,,753,,,,
1.43006,.87357,10.05,,,754,,,,
.47436,.29702,3.00403,,,755,,,,
2.58169,1.7412,25.8,,,756,,,,
3.90853,4.06169,70.631,,,757,,,,
1.3839,1.75098,26.651,.78,.58,758,,34.16795,1.7742307,2.2448461
.89664,1.21043,22.3,.54,.37,759,1,41.296295,1.6604445,2.2415371
1.39887,.56556,11.208,,,760,,,,
.8028999999999999,.51158,8.390000000000001,,,761,,,,
.86749,.47643,8.307,,,762,,,,
3.98338,2.57785,52,,,763,,,,
3.47253,3.11702,39.109,,,764,,,,
1.86781,1.63301,23.216,,,765,,,,
5.30994,5.37613,96.923,1.06,.82,766,,91.43679,5.0093775,5.0718207
6.51017,7.87004,105.002,.89,.58,767,,117.97977,7.3147979,8.842742
8.124779999999999,7.1804,115.18026,.68,.4,768,1,169.38274,11.948206,10.559412
4.3648,4.20502,61.8,.79,.54,769,,78.227852,5.5250635,5.3228102
3.18286,3.50156,44,.46,.26,770,,95.652176,6.919261,7.6120868
2.46034,.87722,24.01588,,,771,,,,
.89606,.45737,11.87,,,772,,,,
1.20294,1.72228,32.333,1.25,1.08,773,1,25.8664,.96235198,1.3778239
.77294,1.42968,21.36,.9399999999999999,.74,774,1,22.723404,.82227659,1.5209361
.7476699999999999,1.55875,21.226,1.06,.88,775,1,20.024529,.70534903,1.4705188
.99636,1.61705,28.305,1.12,.9399999999999999,776,1,25.272322,.88960713,1.4437946
.98919,1.75866,21.692,1.41,1.2,777,1,15.384398,.70155317,1.2472765
1.09454,1.47882,31.1,1.01,.8100000000000001,778,,30.79208,1.0837029,1.4641782
.41183,.28552,3.265,,,779,,,,
.55443,.39611,3.71,,,780,,,,
.17021,.18032,1.68,,,781,,,,
.47607,1.38124,11.334,1.09,.88,782,1,10.398165,.43676147,1.2671926
.47205,1.32799,11.406,1.19,1,783,,9.5848742,.39668068,1.115958
.32907,1.01374,6.998,1.09,.85,784,1,6.4201837,.30189908,.93003672
.36115,1.07475,6.253,.74,.62,785,1,8.4499998,.48804054,1.4523649
.4318,.30711,3.273,,,786,,,,
.36295,1.13389,11.884,,,787,,,,
.41393,1.08018,10.59,,,788,,,,
.35835,.34358,4.529,,,789,,,,
.27743,1.0902,8.81,1.07,.93,790,1,8.2336445,.25928038,1.0188785
.27845,.68126,5.778,.39,.3,791,,14.815385,.71397436,1.7468206
.32143,.82814,8.846,.75,.57,792,,11.794666,.42857334,1.1041867
.23461,.5646,5.433,.36,.26,793,,15.091666,.65169442,1.5683334
.82564,.60266,10.01,,,794,,,,
.587,1.06168,14.95,,,795,,,,
.2427,.75526,6.28,.61,.45,796,1,10.295082,.39786884,1.2381312
.33365,1.16062,10.79,1.15,.92,797,1,9.3826084,.29013044,1.0092348
.37399,1.28328,11.86,1.08,.78,798,,10.981482,.34628704,1.1882222
.39683,1.21852,15.3,.99,.78,799,1,15.454545,.40083838,1.2308283
.48019,1.18612,14.02,.8,.6,800,1,17.525,.60023749,1.48265
.65663,1.5606,22.44,1.15,.92,801,1,19.513044,.57098264,1.3570435
.52147,1.1769,17.38,.73,.54,802,,23.80822,.71434247,1.6121918
.79683,.42474,4.907,,,803,,,,
.90971,1.03311,20.102,,,804,,,,
.68899,.31487,3.9,,,805,,,,
.46207,1.26168,13.791,.92,.68,806,,14.990217,.50225002,1.3713913
.8354,1.12886,16.25,.6,.39,807,1,27.083334,1.3923334,1.8814334
.5547800000000001,1.09815,14.949,.83,.61,808,,18.010843,.66840965,1.3230723
.92239,1.43998,28,1.07,.78,809,1,26.168224,.86204672,1.3457757
.76105,.38712,5.033,,,810,,,,
.62134,.33449,4.228,,,811,,,,
.7454499999999999,.72782,10.515,,,812,,,,
1.38629,1.73796,35.664,.8100000000000001,.59,813,1,44.029629,1.7114692,2.1456296
.64213,.83382,14.63,.28,.21,814,,52.25,2.2933214,2.9779286
.6129,1.02732,15.3,.58,.44,815,1,26.379311,1.0567242,1.7712414
.62497,.63264,7.515,,,816,,,,
.43013,.46722,5.46,,,817,,,,
.79733,1.72331,21.27,1.54,1.27,818,1,13.811688,.51774675,1.1190325
1.0967,1.52193,21.91,.67,.49,819,1,32.701492,1.6368656,2.2715373
1.06736,1.93227,25.55,1.27,1.07,820,,20.118111,.84044093,1.5214725
.91262,1.47198,20.27,.89,.7,821,1,22.77528,1.0254158,1.6539102
.46349,.82839,6.8732,,,822,,,,
.23632,.82858,7.74,,,823,,,,
.57624,1.90597,14.61,1.77,1.56,824,1,8.2542372,.32555932,1.0768192
.31123,1.17422,10.01,.97,.8100000000000001,825,,10.319588,.32085568,1.2105361
.33566,1.24246,9.619999999999999,1.01,.8,826,,9.5247526,.33233663,1.2301584
1.93631,.96061,35.21968,,,827,,,,
2.59714,1.56259,26.16708,,,828,,,,
1.97777,1.47543,16.36971,,,829,,,,
1.86022,.9289500000000001,19.42208,,,830,,,,
2.62552,1.68411,27.91318,,,831,,,,
2.79801,1.71672,19.93623,,,832,,,,
5.23992,4.70138,84.16605,,,833,,,,
3.54853,3.63008,42.07738,,,834,,,,
.6183,.84761,14.27574,.4,.33,835,,35.68935,1.54575,2.119025
.36934,1.01575,8.01975,.45,.38,836,1,17.821667,.82075554,2.2572222
.81166,1.06541,13.89564,.51,.4,837,,27.246353,1.5914901,2.0890393
1.91972,2.01098,28.8951,.64,.52,838,,45.148594,2.9995625,3.1421564
.9509300000000001,1.16018,19.73191,.53,.45,839,,37.230019,1.7942076,2.189019
2.59125,1.26036,29.04687,,,840,,,,
1.99165,1.30349,22.71596,,,841,,,,
1.94312,1.66043,13.6,,,842,,,,
1.36648,1.35833,37.72,,,843,,,,
1.56184,1.56878,24.36742,,,844,,,,
4.32279,4.26379,52.08446,,,845,,,,
1.12522,1.64438,19.31263,.53,.43,846,1,36.438923,2.1230567,3.1026037
1.21792,1.70136,19.42942,.6,.51,847,1,32.382366,2.0298667,2.8355999
2.86066,3.1003,42.233,.83,.72,848,,50.883133,3.4465783,3.7353013
3.27222,3.78058,53.091,1.01,.97,849,,52.565346,3.2398217,3.7431486
1.07276,1.39411,16.951,.48,.38,850,,35.314583,2.2349167,2.9043958
1.31872,1.08217,26.2562,,,851,,,,
.91293,.78543,18.27262,,,852,,,,
.9202,.87948,19.285,,,853,,,,
.15463,.52618,2.64232,.13,.08,854,,20.325539,1.1894616,4.0475383
.82176,1.35271,15.449,.91,.7,855,1,16.976923,.90303296,1.4864945
.61855,1.18819,13.93917,.85,.72,856,1,16.399023,.7277059,1.3978705
.84781,1.56494,17.78354,1.25,1.13,857,,14.226832,.67824799,1.2519521
.10893,.72311,2.78599,.37,.25,858,1,7.5297027,.2944054,1.9543513
.11523,.68858,2.70006,.35,.29,859,1,7.714457,.32922858,1.9673715
1.89601,2.11368,32.70322,1.16,1.04,860,,28.19243,1.6344913,1.822138
1.93972,2.36311,36.092,1.2,1.15,861,1,30.076666,1.6164334,1.9692583
1.06824,1.07065,18.14201,.38,.34,862,1,47.74213,2.8111579,2.8175001
.77558,.90368,18.01417,.36,.33,863,,50.03936,2.1543889,2.5102222
1.7217,1.76278,30.42517,.65,.53,864,,46.807953,2.6487691,2.7119691
1.54115,1.5716,24.0283,.48,.36,865,,50.05896,3.2107291,3.2741666
1.65196,1.69753,27.21345,.67,.52,866,1,40.617088,2.4656119,2.5336268
,.47858,18.9577,,,867,,,,
,.45028,16.08602,,,868,,,,
1.00471,1.17966,16.8,.43,.35,869,1,39.069767,2.336535,2.7433953
1.35538,1.64812,19.347,.62,.51,870,1,31.204838,2.1860967,2.658258
.5668800000000001,.88802,12.25701,.45,.39,871,1,27.237801,1.2597333,1.9733778
2.99867,2.72671,54.149,.71,.7,872,,76.266197,4.2234788,3.8404367
.73915,.89938,15.225,.44,.33,873,,34.602272,1.6798863,2.0440454
2.11089,2.06423,44.021,1.06,.92,874,,41.529243,1.9914056,1.9473867
1.63521,1.68929,30.953,.77,.64,875,1,40.1987,2.1236494,2.1938832
.78178,1.0146,19.185,.73,.61,876,,26.280823,1.0709316,1.389863
,.64002,21.792,,,877,,,,
,.44773,6.456,,,878,,,,
.51977,.8912600000000001,8.382,.33,.26,879,1,25.4,1.5750606,2.7007878
.50097,.70485,9.343,.38,.37,880,,24.586842,1.3183421,1.8548684
.1865,.5977,3.359,.21,.17,881,,15.995238,.88809526,2.8461905
.69637,1.01272,12.66,.66,.55,882,,19.181818,1.055106,1.5344242
3.0493,2.7451,42.09,.67,.5600000000000001,883,,62.820896,4.5511942,4.0971642
1.07494,1.27554,21.022,.8100000000000001,.75,884,1,25.953087,1.3270864,1.5747408
1.17498,1.37403,21.151,.5600000000000001,.55,885,,37.769642,2.0981786,2.453625
.24332,.69323,4.899,.33,.27,886,,14.845454,.73733336,2.100697
.21366,.69295,4.5087,.35,.3,887,,12.882,.61045712,1.9798571
.34777,.74657,7.2265,.4,.33,888,,18.06625,.869425,1.866425
.4898,.905,10.6847,.59,.46,889,,18.109661,.8301695,1.5338984
.37721,.89188,16.578,,,890,,,,
.77669,1.34176,12.743,,,891,,,,
.32529,.81789,6.567,.19,.14,892,,34.563156,1.7120526,4.3046842
.27167,.63052,4.732,.08,.05,893,1,59.150002,3.395875,7.8814998
1.38102,1.08673,23.44152,,,894,,,,
1.07368,1.16214,16.55236,,,895,,,,
1.23549,.88159,23.75346,,,896,,,,
1.28805,1.50842,22.17253,.3909999847412109,.3890000152587891,897,1,56.707241,3.2942457,3.8578517
.40496,.9186299999999999,6.9073,.42,.33,898,,16.445951,.96419048,2.1872144
.43981,.89716,8.53185,.57,.45,899,,14.968158,.77159649,1.573965
.37607,.72694,7.07266,.48,.41,900,1,14.734709,.78347915,1.5144583
1.92189,2.19287,41.08556,1.17,1.06,901,1,35.115864,1.6426411,1.8742479
1.22163,1.68538,22.677,1.14,.87,902,1,19.892105,1.0716052,1.4784036
,.69257,11.83044,,,903,,,,
.53211,1.1198,6.9,.48,.28,904,,14.375,1.1085625,2.3329167
.33284,.79178,6.726,.44,.37,905,,15.286364,.75645453,1.7995
.24188,.61769,3.86932,.23,.19,906,,16.82313,1.0516522,2.6856086
.14941,.52408,3.02679,.24,.21,907,1,12.611625,.62254167,2.1836667
.14346,.46572,2.24122,.11,.08,908,1,20.374727,1.3041818,4.2338181
.10165,.46803,2.0242,.2,.12,909,1,10.121,.50825,2.3401501
.1059,.5956,1.826,.17,.11,910,1,10.741177,.6229412,3.5035293
.19602,.6186199999999999,3.801,.28,.21,911,1,13.575,.70007145,2.2093573
.20476,.42321,11.1257,,,912,,,,
.5116000000000001,.61954,16.8,,,913,,,,
.34422,.50661,15.46442,,,914,,,,
.46594,.52094,20.17498,,,915,,,,
.25645,.95196,7.00047,.79,.7,916,1,8.8613548,.32462025,1.2050127
.41883,1.29404,11.71637,1.1,.9399999999999999,917,1,10.651245,.38075456,1.1763999
.41009,1.2107,12.2,.91,.8100000000000001,918,1,13.406593,.45064834,1.3304396
.64229,.36944,,,,919,,,,
.32426,.24926,,,,920,,,,
.25881,.25654,,,,921,,,,
.15923,.21247,,,,922,,,,
.28374,.63944,4.73658,.38,.34,923,,12.464684,.74668419,1.6827369
.3775,.70343,5.71697,.32,.24,924,1,17.865532,1.1796875,2.1982188
.20302,.6968,5.47179,.55,.49,925,,9.9487095,.36912727,1.2669091
.12398,.12115,,,,926,,,,
.08568,.10118,1.059,,,927,,,,
.08166,.10477,1.00142,,,928,,,,
.09257,.1948,1.65,,,929,,,,
.15342,.95816,9.01446,1.3,1.19,930,1,6.9341998,.11801539,.73704618
.08095,.6303800000000001,6.359,.72,.65,931,1,8.8319445,.11243056,.8755278
.06562,.5836,5.714,.61,.54,932,1,9.3672132,.10757377,.95672131
.04631,.12569,2.32222,,,933,,,,
.28757,.29,10.0503,,,934,,,,
.06069,.16953,4.499,,,935,,,,
.04371,.09483,2.68677,,,936,,,,
.08793,.3497,6.05,,,937,,,,
.46737,1.01391,10.75319,.61,.51,938,1,17.62818,.76618034,1.6621475
.13635,.15695,,,,939,,,,
.17988,.19762,,,,940,,,,
.15681,.23513,,,,941,,,,
.47107,1.09087,9.01496,.65,.55,942,1,13.869169,.7247231,1.6782615
.05285,.18845,1.75192,,,943,,,,
.11863,.18639,3.13594,,,944,,,,
.04681,.21604,1.65407,,,945,,,,
.22938,1.02802,6.24699,1.06,.89,946,1,5.8933868,.21639623,.96983021
